City,Location,Bedrooms,Bathrooms,Floor_no,Floor_area,Occupancy_status,Price_in_taka
chattogram,"Nasirabad, Bayazid",3.0,4.0,9,1800.0,vacant,12500000
chattogram,"Nasirabad, Bayazid",3.0,5.0,9,2000.0,vacant,13000000
chattogram,"Road No 1, Jalalabad Housing Society",2.0,2.0,4,1025.0,vacant,4500000
chattogram,"12 No. Sarai Para Ward, Double Mooring",3.0,3.0,4,1415.0,vacant,6367000
chattogram,"West Khulshi R/A, 9 No. North Pahartali Ward",3.0,3.0,4,1563.0,vacant,9200000
chattogram,"Tayab Bag R/A, 7 No. West Sholoshohor Ward",4.0,4.0,4,1700.0,vacant,9500000
chattogram,"Zakir Hossain Road, Khulshi",3.0,4.0,4,2150.0,vacant,13000000
chattogram,"East Nasirabad, Muradpur",3.3205479452054796,3.1990867579908677,5,145.0,vacant,8000000
chattogram,"Nasirabad Housing Society, Muradpur",4.0,4.0,9,1800.0,vacant,14040000
chattogram,"Chawk Bazar, 16 No. Chawk Bazaar Ward",3.0,4.0,1,1350.0,vacant,7500000
chattogram,"Jamal Khan By-Lane, Jamal Khan",3.0,3.0,5,1615.0,vacant,11500000
chattogram,"Dewan Bazar, Bakalia",3.0,3.0,6,1500.0,vacant,8250000
chattogram,"Dewan Bazar, Bakalia",3.0,3.0,5,1685.0,vacant,9267500
chattogram,"Dewan Bazar, Bakalia",3.0,3.0,4,1500.0,vacant,8250000
chattogram,"Dewan Bazar, Bakalia",3.0,3.0,4,1400.0,vacant,7700000
chattogram,"Dewan Bazar, Bakalia",3.0,3.0,4,1685.0,vacant,9267500
chattogram,"Zakir Hossain By Lane, East Nasirabad",4.0,4.0,2,2500.0,vacant,12000000
chattogram,"12 No. Sarai Para Ward, Double Mooring",3.0,3.0,4,1415.0,vacant,6367000
chattogram,"West Khulshi R/A, 9 No. North Pahartali Ward",3.0,3.0,4,1563.0,vacant,9200000
chattogram,"Tayab Bag R/A, 7 No. West Sholoshohor Ward",4.0,4.0,4,1700.0,vacant,9500000
chattogram,"Zakir Hossain Road, Khulshi",3.0,4.0,4,2150.0,vacant,13000000
chattogram,"East Nasirabad, Muradpur",3.3205479452054796,3.1990867579908677,5,145.0,vacant,8000000
chattogram,"Nasirabad Housing Society, Muradpur",4.0,4.0,9,1800.0,vacant,14040000
chattogram,"West Khulshi, 9 No. North Pahartali Ward",3.0,3.0,6,1500.0,vacant,9000000
chattogram,"Nasirabad Housing Society, Muradpur",3.0,4.0,1,1760.0,vacant,13120000
chattogram,"Nasirabad Housing Society, Muradpur",3.3205479452054796,3.1990867579908677,1,200.0,vacant,13000000
chattogram,"South Khulshi, Khulshi",3.0,3.0,3,1520.0,vacant,10000000
chattogram,"Port Connecting Road, 11 No. South Kattali Ward",3.3205479452054796,3.1990867579908677,4,1950.0,vacant,10725000
chattogram,"CDA Avenue, East Nasirabad",3.3205479452054796,3.1990867579908677,10,10000.0,vacant,300000000
chattogram,"Green Valley, Bayazid",3.0,3.0,3,1387.0,vacant,8000000
chattogram,"R C Church Road, 33 No. Firingee Bazaar Ward",3.0,3.0,12,1400.0,vacant,7500000
chattogram,"Alkaran Road, 31 No. Alkoron Ward",4.0,4.0,3,2252.0,vacant,11260000
chattogram,"Chattogram DOHS, Bayazid",3.0,3.0,3,1429.0,vacant,8000000
chattogram,"39 No. South Halishahar Ward, Halishahar",3.3205479452054796,3.1990867579908677,1,169.0,vacant,4225000
chattogram,"40 No. North Patenga Ward, Patenga",7.0,8.0,4,2800.0,vacant,30000000
chattogram,"Mehidibag, 15 No. Bagmoniram Ward",3.0,4.0,5,1800.0,vacant,16000000
chattogram,"Bandar, 36 Goshail Danga Ward",4.0,3.0,4,1400.0,vacant,7000000
chattogram,"Yakub Future Park Housing, Khulshi",3.0,4.0,7,1620.0,vacant,10854000
chattogram,"Yakub Future Park Housing, Khulshi",3.0,4.0,8,1646.0,vacant,11028200
chattogram,"Yakub Future Park Housing, Khulshi",3.0,4.0,1,1686.0,vacant,11296200
chattogram,"West Khulshi R/A, 9 No. North Pahartali Ward",3.0,3.0,8,1336.0,vacant,6680000
chattogram,"West Khulshi R/A, 9 No. North Pahartali Ward",3.0,3.0,6,1545.0,vacant,7725000
chattogram,"West Khulshi R/A, 9 No. North Pahartali Ward",3.0,3.0,5,1699.0,vacant,8495000
chattogram,"West Khulshi R/A, 9 No. North Pahartali Ward",3.0,3.0,5,1545.0,vacant,7725000
chattogram,"West Khulshi R/A, 9 No. North Pahartali Ward",3.0,3.0,5,1336.0,vacant,6680000
chattogram,"Chandgaon Residential Area, 4 No Chandgaon Ward",4.0,4.0,3,1750.0,vacant,9500000
chattogram,"12 No. Sarai Para Ward, Double Mooring",3.0,3.0,4,1110.0,vacant,4440000
chattogram,"West Khulshi R/A, 9 No. North Pahartali Ward",3.0,3.0,5,1545.0,vacant,7725000
chattogram,"West Khulshi R/A, 9 No. North Pahartali Ward",3.0,3.0,5,1336.0,vacant,6680000
chattogram,"Chandgaon Residential Area, 4 No Chandgaon Ward",4.0,4.0,3,1750.0,vacant,9500000
chattogram,"North Khulshi, Khulshi",3.0,3.0,5,2120.0,vacant,19000000
chattogram,,3.3205479452054796,3.1990867579908677,1,1564.5138504155125,occupied,434434
chattogram,"West Khulshi, 9 No. North Pahartali Ward",3.3205479452054796,3.1990867579908677,1,1564.5138504155125,occupied,15000000
chattogram,"26 No. North Halishahar Ward, Halishahar",3.3205479452054796,3.1990867579908677,1,1564.5138504155125,occupied,3696000
chattogram,"Ali Nagar, Bayazid",3.3205479452054796,3.1990867579908677,1,1564.5138504155125,occupied,4500000
chattogram,"Hill View R/A, Bayazid",3.3205479452054796,3.1990867579908677,1,1564.5138504155125,occupied,6000000
chattogram,,3.3205479452054796,3.1990867579908677,1,1564.5138504155125,occupied,566
chattogram,"Mehidibag, 15 No. Bagmoniram Ward",3.0,3.0,2,1530.0,vacant,12000000
chattogram,"Khulshi Green Housing Society, Khulshi",3.0,3.0,7,1162.0,vacant,6972000
chattogram,"Munshi Pukur Par, 16 No. Chawk Bazaar Ward",3.0,4.0,7,1592.0,vacant,8560000
chattogram,"Abhoy Mitra Lane, 33 No. Firingee Bazaar Ward",4.0,3.0,6,1873.0,vacant,12738000
chattogram,"South Khulshi, Khulshi",4.0,4.0,1,1858.0,vacant,16000000
chattogram,"Katalgonj, Panchlaish",3.0,3.0,4,1500.0,vacant,11000000
chattogram,"Dewan Bazar, Bakalia",3.0,3.0,3,1186.0,vacant,5337000
chattogram,"South Agrabad, Double Mooring",3.0,3.0,1,1300.0,vacant,7150000
chattogram,"South Agrabad, Double Mooring",3.0,3.0,1,1300.0,vacant,7150000
chattogram,"14 No. Lalkhan Bazaar Ward, Lal Khan Bazaar",3.0,3.0,7,1226.0,vacant,7000000
chattogram,"14 No. Lalkhan Bazaar Ward, Lal Khan Bazaar",2.0,2.0,6,1054.0,vacant,6500000
chattogram,"12 No. Sarai Para Ward, Double Mooring",3.0,3.0,1,1415.0,vacant,5820000
chattogram,"Ishan Mohajon Road, 10 No. North Kattali Ward",3.0,3.0,7,1304.0,vacant,5998400
chattogram,"VIP Housing Society, South Khulsi",3.0,3.0,2,2100.0,vacant,16800000
chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3.3205479452054796,3.1990867579908677,1,115.0,vacant,4025000
chattogram,"Momin Road, Jamal Khan",3.3205479452054796,3.1990867579908677,1,115.0,vacant,1350000
chattogram,"Road No 2, Jalalabad Housing Society",3.3205479452054796,3.1990867579908677,1,2160.0,vacant,16500000
chattogram,"Chadra Nagar, Bayazid",4.0,3.0,9,1800.0,vacant,9000000
chattogram,"Shahid Saifuddin Khaled Road, Kazir Dewri",3.0,3.0,1,1100.0,vacant,7500000
chattogram,"South Khulshi, Khulshi",3.0,3.0,2,1300.0,vacant,9700000
chattogram,"Chadra Nagar, Bayazid",3.0,2.0,4,1162.0,vacant,5000000
chattogram,"Dewan Bazar, Bakalia",3.0,3.0,6,1253.0,vacant,5638500
chattogram,"Dewan Bazar, Bakalia",3.0,3.0,2,1500.0,vacant,8250000
chattogram,"Chawk Bazar, 16 No. Chawk Bazaar Ward",3.3205479452054796,3.1990867579908677,2,90.0,vacant,2700000
chattogram,"Nabab Siraj Ud Daula Road, Bakalia",3.0,3.0,1,1350.0,vacant,8000000
chattogram,"South Khulshi, Khulshi",3.0,3.0,1,1740.0,vacant,12500000
chattogram,"Abhoy Mitra Lane, 33 No. Firingee Bazaar Ward",4.0,3.0,6,1873.0,vacant,12738000
chattogram,"South Khulshi, Khulshi",3.0,3.0,2,1300.0,vacant,9700000
chattogram,"Nasirabad Housing Society, Muradpur",3.0,3.0,7,1370.0,vacant,13200000
chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3.3205479452054796,3.1990867579908677,1,110.0,vacant,3850000
chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3.3205479452054796,3.1990867579908677,4,156.0,vacant,3120000
chattogram,"Nasirabad, 15 No. Bagmoniram Ward",4.0,5.0,9,2622.0,vacant,30153000
chattogram,"Nasirabad, 15 No. Bagmoniram Ward",4.0,5.0,9,2530.0,vacant,29095000
chattogram,"West Firojshah colony, 9 No. North Pahartali Ward",3.0,3.0,5,1331.0,vacant,6500000
chattogram,"West Firojshah colony, 9 No. North Pahartali Ward",3.0,3.0,6,1331.0,vacant,6500000
chattogram,"Cosmopolitan R/A, 7 No. West Sholoshohor Ward",3.0,3.0,7,1350.0,vacant,7000000
chattogram,"Bayazid Nagar Residential Area, Bayazid",4.0,4.0,5,1587.0,vacant,10000000
chattogram,"South Khulshi, Khulshi",3.0,3.0,8,1305.0,vacant,11000000
chattogram,"Mehidibag, 15 No. Bagmoniram Ward",3.0,3.0,2,1530.0,vacant,12000000
chattogram,"Ali Nagar, Bayazid",2.0,2.0,5,950.0,vacant,4000000
chattogram,"Dewan Bazar, Bakalia",2.0,2.0,9,920.0,vacant,5800000
chattogram,"Sugandha Residential Area, Panchlaish",3.0,4.0,2,1994.0,vacant,15500000
chattogram,"Panchlaish Residential Area, 16 No. Chawk Bazaar Ward",3.0,4.0,10,1860.0,vacant,17500000
chattogram,"Jamal Khan Road, Jamal Khan",3.0,3.0,2,1320.0,vacant,9500000
chattogram,"Zakir Hossain By Lane, East Nasirabad",3.0,4.0,7,1750.0,vacant,12250000
chattogram,"Commerce College Road, Double Mooring",3.3205479452054796,3.1990867579908677,18,2038.0,vacant,29932000
chattogram,"Abdul Hamid Road, Sholokbahar",3.0,3.0,9,1565.0,vacant,9000000
chattogram,"Al-Madani Road, Sholokbahar",3.3205479452054796,3.1990867579908677,1,2680.0,vacant,18000000
chattogram,"South Agrabad, Double Mooring",2.0,2.0,2,1013.0,vacant,4200000
chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3.3205479452054796,3.1990867579908677,5,120.0,vacant,4200000
chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3.3205479452054796,3.1990867579908677,1,105.0,vacant,3675000
chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3.3205479452054796,3.1990867579908677,3,120.0,vacant,4200000
chattogram,"Dewan Bazar, Bakalia",3.0,3.0,1,1262.0,vacant,5679000
chattogram,"Yakub Future Park Housing, Khulshi",3.0,3.0,2,1600.0,vacant,12000000
chattogram,"South Agrabad, Double Mooring",3.3205479452054796,3.1990867579908677,3,103.0,vacant,3200000
chattogram,"Road No 2, Jalalabad Housing Society",3.3205479452054796,3.1990867579908677,1,2160.0,vacant,16500000
chattogram,"Chadra Nagar, Bayazid",4.0,3.0,9,1800.0,vacant,9000000
chattogram,"Khulshi Green Housing Society, Khulshi",3.0,3.0,7,1162.0,vacant,6972000
chattogram,"Munshi Pukur Par, 16 No. Chawk Bazaar Ward",3.0,4.0,7,1592.0,vacant,8560000
chattogram,"Shahid Saifuddin Khaled Road, Kazir Dewri",3.0,3.0,1,1100.0,vacant,7500000
chattogram,"South Khulshi, Khulshi",3.0,3.0,5,1628.0,vacant,13000000
chattogram,"Habib Lane, Khulshi",3.0,3.0,4,1600.0,vacant,10000000
chattogram,"Shahid Nagar, Bayazid",2.0,2.0,2,900.0,vacant,4800000
chattogram,"1 No Railway Gate, Muradpur",3.0,3.0,4,1420.0,vacant,7100000
chattogram,"Kobi Kazi Nazrul Islam Road, 33 No. Firingee Bazaar Ward",3.0,3.0,8,1632.0,vacant,9160000
chattogram,"Chadra Nagar, Bayazid",3.0,2.0,5,1162.0,vacant,5000000
chattogram,"Nasirabad Housing Society, Muradpur",3.0,3.0,7,1783.0,vacant,11589500
chattogram,"Nasirabad, 15 No. Bagmoniram Ward",5.0,5.0,2,2622.0,vacant,30153000
chattogram,"28 No. Pathantooly Ward, Double Mooring",3.3205479452054796,3.1990867579908677,4,14528.0,vacant,350000000
chattogram,"Bangla Bazar, Bayazid",3.0,3.0,4,1620.0,vacant,6800000
chattogram,"Nasirabad, Bayazid",2.0,2.0,2,950.0,vacant,4700000
chattogram,"Nasirabad, Bayazid",3.0,2.0,6,1050.0,vacant,4200000
chattogram,"Panchlaish Residential Area, 16 No. Chawk Bazaar Ward",3.0,4.0,8,1550.0,vacant,12000000
chattogram,"Alkaran Road, 31 No. Alkoron Ward",3.0,2.0,1,1075.0,vacant,6000000
chattogram,"14 No. Lalkhan Bazaar Ward, Lal Khan Bazaar",3.0,3.0,5,1100.0,vacant,6500000
chattogram,"14 No. Lalkhan Bazaar Ward, Lal Khan Bazaar",3.0,3.0,4,1100.0,vacant,7000000
chattogram,"Mehidibag, 15 No. Bagmoniram Ward",3.0,4.0,6,1800.0,vacant,12000000
chattogram,"1 No Railway Gate, Muradpur",3.0,3.0,4,1630.0,vacant,8150000
chattogram,"West Khulshi R/A, 9 No. North Pahartali Ward",3.0,3.0,3,1699.0,vacant,8495000
chattogram,"West Khulshi R/A, 9 No. North Pahartali Ward",3.0,3.0,3,1336.0,vacant,6680000
chattogram,"26 No. North Halishahar Ward, Halishahar",3.0,4.0,13,1800.0,vacant,13450000
chattogram,"West Khulshi R/A, 9 No. North Pahartali Ward",3.0,3.0,9,1540.0,vacant,7392000
chattogram,"Nasirabad, 15 No. Bagmoniram Ward",3.0,4.0,8,2500.0,vacant,21550000
chattogram,"Dewan Bazar, Bakalia",3.0,2.0,5,1500.0,vacant,9500000
chattogram,"Al-Madani Road, Sholokbahar",3.0,3.0,1,1544.0,vacant,9264000
chattogram,"Al-Madani Road, Sholokbahar",3.0,3.0,9,1644.0,vacant,9864000
chattogram,"South Agrabad, Double Mooring",3.3205479452054796,3.1990867579908677,3,147.0,vacant,4102625
chattogram,"Jangalpara, 7 No. West Sholoshohor Ward",3.0,3.0,8,2000.0,vacant,8500000
chattogram,"Dewan Bazar, Bakalia",3.0,3.0,1,1200.0,vacant,7700000
chattogram,"6 No East Sholoshohor Ward, Bakalia",3.0,3.0,10,1235.0,vacant,4100000
chattogram,"Chasma Hill R/A, 7 No. West Sholoshohor Ward",3.0,3.0,5,1252.0,vacant,6520000
chattogram,"South Agrabad, Double Mooring",3.0,3.0,3,1300.0,vacant,7150000
chattogram,"South Agrabad, Double Mooring",3.3205479452054796,3.1990867579908677,1,100.0,vacant,4000000
chattogram,"Mohara, 4 No Chandgaon Ward",3.3205479452054796,3.1990867579908677,1,125.0,vacant,2750000
chattogram,"Chandgaon Residential Area, 4 No Chandgaon Ward",3.0,3.0,4,1300.0,vacant,7800000
chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3.3205479452054796,3.1990867579908677,1,110.0,vacant,3850000
chattogram,"Chandgaon Residential Area, 4 No Chandgaon Ward",3.0,3.0,4,1300.0,vacant,7800000
chattogram,"Mehidibag, 15 No. Bagmoniram Ward",3.0,3.0,7,2289.0,vacant,26000000
chattogram,"Forest Institute Road, 7 No. West Sholoshohor Ward",3.0,3.0,2,1350.0,vacant,9300000
chattogram,"26 No. North Halishahar Ward, Halishahar",3.0,3.0,7,1627.0,vacant,10500000
chattogram,"26 No. North Halishahar Ward, Halishahar",3.0,3.0,1,1490.0,vacant,6705000
chattogram,"Mehidibag, 15 No. Bagmoniram Ward",3.0,4.0,17,1604.0,vacant,8822000
chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3.3205479452054796,3.1990867579908677,4,156.0,vacant,3120000
chattogram,"Dewan Bazar, Bakalia",3.3205479452054796,3.1990867579908677,2,435.0,vacant,7000000
chattogram,"Dewan Bazar, Bakalia",3.3205479452054796,3.1990867579908677,1,212.0,vacant,7500000
chattogram,"Nasirabad, 15 No. Bagmoniram Ward",3.0,4.0,3,1301.0,vacant,11000000
chattogram,"Dewan Bazar, Bakalia",3.0,3.0,3,1400.0,vacant,7700000
chattogram,"Dewan Bazar, Bakalia",3.0,3.0,2,1685.0,vacant,9267500
chattogram,"Dewan Bazar, Bakalia",3.0,3.0,2,1500.0,vacant,8250000
chattogram,"40 No. North Patenga Ward, Patenga",3.3205479452054796,3.1990867579908677,1,1958.0,vacant,5500000
chattogram,"Dewan Bazar, Bakalia",3.0,3.0,1,1500.0,vacant,8250000
chattogram,"24 No. North Agrabad Ward, Double Mooring",3.0,3.0,3,1250.0,vacant,5000000
chattogram,"Yakub Nagar Road, 33 No. Firingee Bazaar Ward",3.0,3.0,8,2420.0,vacant,13310000
chattogram,"Yakub Nagar Road, 33 No. Firingee Bazaar Ward",3.0,3.0,2,1250.0,vacant,6500000
chattogram,"Shahid Saifuddin Khaled Road, Jamal Khan",3.0,3.0,6,1400.0,vacant,10000000
chattogram,"26 No. North Halishahar Ward, Halishahar",3.0,3.0,8,1300.0,vacant,5400000
chattogram,"Reazuddin Bazar, 31 No. Alkoron Ward",3.3205479452054796,3.1990867579908677,1,100.0,vacant,3800000
chattogram,"Reazuddin Bazar, 31 No. Alkoron Ward",3.3205479452054796,3.1990867579908677,1,100.0,vacant,3800000
chattogram,"14 No. Lalkhan Bazaar Ward, Lal Khan Bazaar",3.0,3.0,2,1300.0,vacant,7500000
chattogram,"14 No. Lalkhan Bazaar Ward, Lal Khan Bazaar",3.0,3.0,5,1200.0,vacant,6000000
chattogram,"Hazari Lane, 32 No. Andarkilla Ward",3.3205479452054796,3.1990867579908677,3,98.0,vacant,2000000
chattogram,"39 No. South Halishahar Ward, Halishahar",3.3205479452054796,3.1990867579908677,2,163.0,vacant,3749000
chattogram,"39 No. South Halishahar Ward, Halishahar",3.3205479452054796,3.1990867579908677,1,181.0,vacant,5025000
chattogram,"39 No. South Halishahar Ward, Halishahar",3.3205479452054796,3.1990867579908677,1,163.0,vacant,4575000
chattogram,"39 No. South Halishahar Ward, Halishahar",3.3205479452054796,3.1990867579908677,1,123.0,vacant,3575000
chattogram,"39 No. South Halishahar Ward, Halishahar",3.3205479452054796,3.1990867579908677,1,153.0,vacant,4325000
chattogram,"39 No. South Halishahar Ward, Halishahar",3.3205479452054796,3.1990867579908677,1,126.0,vacant,3650000
chattogram,"Sheikh Mujib Road, Double Mooring",3.3205479452054796,3.1990867579908677,12,2609.0,vacant,33917000
chattogram,"26 No. North Halishahar Ward, Halishahar",3.0,3.0,7,2000.0,vacant,11000000
chattogram,"26 No. North Halishahar Ward, Halishahar",3.0,3.0,1,2200.0,vacant,12100000
chattogram,"Chandgaon Residential Area, 4 No Chandgaon Ward",3.0,3.0,10,1500.0,vacant,9000000
chattogram,"Tayab Bag R/A, 7 No. West Sholoshohor Ward",4.0,4.0,2,1700.0,vacant,9500000
chattogram,"Sabujbag, Halishahar",3.0,3.0,2,1157.0,vacant,4049500
chattogram,"24 No. North Agrabad Ward, Double Mooring",3.0,3.0,9,1388.0,vacant,5552000
chattogram,"24 No. North Agrabad Ward, Double Mooring",3.0,3.0,7,1790.0,vacant,7518000
chattogram,"12 No. Sarai Para Ward, Double Mooring",4.0,4.0,12,1500.0,vacant,4950000
chattogram,"Sangbadik Co-operative Housing Society, Bayazid",3.0,3.0,8,1700.0,vacant,7000000
chattogram,"Sangbadik Co-operative Housing Society, Bayazid",3.0,3.0,6,1700.0,vacant,7000000
chattogram,"South Agrabad, Double Mooring",3.0,3.0,2,1300.0,vacant,7150000
chattogram,"Chandgaon Residential Area, 4 No Chandgaon Ward",3.0,3.0,6,1313.0,vacant,7200000
chattogram,"6 No East Sholoshohor Ward, Bakalia",3.0,3.0,10,1235.0,vacant,4100000
chattogram,"South Agrabad, Double Mooring",3.0,3.0,3,1300.0,vacant,7150000
chattogram,"Mohara, 4 No Chandgaon Ward",3.3205479452054796,3.1990867579908677,1,125.0,vacant,2750000
chattogram,"Foy's Lake Approach Road, 9 No. North Pahartali Ward",3.0,3.0,4,2000.0,vacant,10500000
chattogram,"West Khulshi, 9 No. North Pahartali Ward",3.0,3.0,8,1410.0,vacant,8800000
chattogram,"24 No. North Agrabad Ward, Double Mooring",4.0,5.0,5,2750.0,vacant,20000000
chattogram,"Nasirabad Housing Society, Muradpur",3.0,3.0,8,1800.0,vacant,9500000
chattogram,"South Khulshi, Khulshi",3.0,3.0,3,1338.0,vacant,12000000
chattogram,"24 No. North Agrabad Ward, Double Mooring",3.0,3.0,5,1500.0,vacant,9500000
chattogram,"Chadra Nagar, Bayazid",3.0,3.0,7,1640.0,vacant,11000000
chattogram,"Nasirabad Properties Residential Area, Khulshi",3.0,3.0,4,1950.0,vacant,18000000
chattogram,"Dewan Bazar, Bakalia",3.0,3.0,1,1433.0,vacant,9887700
chattogram,"Mohammad Nagar, Bayazid",3.0,3.0,7,1150.0,vacant,5500000
chattogram,"Korbanigonj, Kotwali",3.3205479452054796,3.1990867579908677,1,85.0,vacant,1100000
chattogram,"Dewan Bazar, Bakalia",3.3205479452054796,3.1990867579908677,1,240.0,vacant,6000000
chattogram,"6 No East Sholoshohor Ward, Bakalia",2.0,2.0,6,850.0,vacant,3200000
chattogram,"19 No. South Bakalia Ward, Bakalia",3.0,3.0,4,1100.0,vacant,5000000
chattogram,"Chand Mia Road, 4 No Chandgaon Ward",3.3205479452054796,3.1990867579908677,1,126.0,vacant,2268000
chattogram,"Chand Mia Road, 4 No Chandgaon Ward",3.3205479452054796,3.1990867579908677,1,178.0,vacant,2848000
chattogram,"Chasma Hill R/A, 7 No. West Sholoshohor Ward",3.0,3.0,8,1505.0,vacant,6500000
chattogram,"18 No. East Bakalia Ward, Bakalia",3.0,3.0,2,1435.0,vacant,5740000
chattogram,"18 No. East Bakalia Ward, Bakalia",3.0,3.0,3,1570.0,vacant,6280000
chattogram,"18 No. East Bakalia Ward, Bakalia",3.0,3.0,4,1315.0,vacant,5260000
chattogram,"Nasirabad Housing Society, Muradpur",3.0,3.0,3,1580.0,vacant,13500000
chattogram,"Chand Mia Road, 4 No Chandgaon Ward",3.3205479452054796,3.1990867579908677,1,702.0,vacant,12636000
chattogram,"Nasirabad, Bayazid",3.0,4.0,11,1800.0,vacant,12500000
chattogram,"Nasirabad, Bayazid",3.0,5.0,11,2000.0,vacant,13000000
chattogram,"Nasirabad, Bayazid",3.0,5.0,9,2000.0,vacant,13000000
chattogram,"Al-Madani Road, Sholokbahar",3.0,3.0,2,1544.0,vacant,9264000
chattogram,"Al-Madani Road, Sholokbahar",3.0,3.0,4,1544.0,vacant,9264000
chattogram,"Yakub Nagar Road, 33 No. Firingee Bazaar Ward",2.0,3.0,2,1200.0,vacant,6000000
chattogram,"Yakub Nagar Road, 33 No. Firingee Bazaar Ward",3.0,3.0,1,1200.0,vacant,6000000
chattogram,"Yakub Nagar Road, 33 No. Firingee Bazaar Ward",3.0,3.0,1,1200.0,vacant,6000000
chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3.3205479452054796,3.1990867579908677,3,115.0,vacant,4025000
chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3.3205479452054796,3.1990867579908677,3,105.0,vacant,3675000
chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3.3205479452054796,3.1990867579908677,3,105.0,vacant,3675000
chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3.3205479452054796,3.1990867579908677,3,110.0,vacant,3850000
chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3.3205479452054796,3.1990867579908677,3,125.0,vacant,4375000
chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3.3205479452054796,3.1990867579908677,2,110.0,vacant,3850000
chattogram,"CDA R/A, 10 No. North Kattali Ward",3.0,3.0,6,1392.0,vacant,8500000
chattogram,"Abdullah Khan Road, Sholokbahar",3.0,3.0,6,1180.0,vacant,7500000
chattogram,"Bahaddarhat, 4 No Chandgaon Ward",3.0,3.0,1,1320.0,vacant,6000000
chattogram,"Bahaddarhat, 4 No Chandgaon Ward",3.0,3.0,2,1320.0,vacant,5940000
chattogram,"Mohara, 4 No Chandgaon Ward",3.3205479452054796,3.1990867579908677,1,105.0,vacant,2100000
chattogram,"Mohara, 4 No Chandgaon Ward",3.3205479452054796,3.1990867579908677,1,115.0,vacant,2320000
chattogram,"Mohara, 4 No Chandgaon Ward",3.3205479452054796,3.1990867579908677,1,122.0,vacant,2440000
chattogram,"Mohara, 4 No Chandgaon Ward",3.3205479452054796,3.1990867579908677,1,148.0,vacant,3600000
chattogram,"Mohara, 4 No Chandgaon Ward",3.3205479452054796,3.1990867579908677,1,125.0,vacant,2500000
chattogram,"12 No. Sarai Para Ward, Double Mooring",2.0,2.0,2,1150.0,vacant,4600000
chattogram,"12 No. Sarai Para Ward, Double Mooring",2.0,2.0,3,1150.0,vacant,4600000
chattogram,"12 No. Sarai Para Ward, Double Mooring",3.0,3.0,4,1650.0,vacant,6600000
chattogram,"12 No. Sarai Para Ward, Double Mooring",2.0,2.0,3,1050.0,vacant,4200000
chattogram,"12 No. Sarai Para Ward, Double Mooring",3.0,3.0,5,1035.0,vacant,4347000
chattogram,"Nasirabad Properties Residential Area, Khulshi",27.0,10.0,5,12000.0,vacant,130000000
chattogram,"Dewan Bazar, Bakalia",3.3205479452054796,3.1990867579908677,5,240.0,vacant,5520000
chattogram,"Dewan Bazar, Bakalia",3.3205479452054796,3.1990867579908677,4,200.0,vacant,4600000
chattogram,"Dewan Bazar, Bakalia",3.3205479452054796,3.1990867579908677,4,240.0,vacant,5520000
chattogram,"Dewan Bazar, Bakalia",3.3205479452054796,3.1990867579908677,4,240.0,vacant,5520000
chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3.3205479452054796,3.1990867579908677,1,105.0,vacant,3675000
chattogram,"Bayazid Abasic Elaka Road, Bayazid",3.0,3.0,5,1295.0,vacant,6500000
cumilla,"Manoharpur, Kandirpar",3.0,3.0,7,1057.0,vacant,5250000
cumilla,"North Bagichagaon, Bagichagaon",3.0,3.0,9,1450.0,vacant,5800000
cumilla,"Mogbari Choumohoni, Chotora",3.0,3.0,5,1445.0,vacant,5750000
cumilla,"North Bagichagaon, Bagichagaon",3.0,3.0,10,1450.0,vacant,5900000
cumilla,"North Bagichagaon, Bagichagaon",3.0,3.0,5,1390.0,vacant,5282000
cumilla,"North Bagichagaon, Bagichagaon",3.0,3.0,11,1390.0,vacant,5282000
cumilla,"Mogbari Choumohoni, Chotora",3.0,3.0,7,1445.0,vacant,5650000
cumilla,"North Bagichagaon, Bagichagaon",3.0,3.0,9,1380.0,vacant,5520000
cumilla,"Shahid Khawaja Nizamuddin Road, Jhautola",3.0,3.0,8,1547.0,vacant,5878600
cumilla,"Shahid Khawaja Nizamuddin Road, Jhautola",3.0,4.0,8,1265.0,vacant,5692500
cumilla,"South Thakur Para, Thakur Para",3.0,3.0,7,1438.0,vacant,5033000
cumilla,"South Thakur Para, Thakur Para",3.0,3.0,6,1350.0,vacant,4725000
cumilla,"Shah Shuja Mosque Road, Moghultoli",2.0,2.0,1,1050.0,vacant,4410000
