Title,Bedrooms,Bathrooms,Floor_no,Occupancy_status,Floor_area,City,Location,Price_in_taka
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳5,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,375,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳12,000,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,375,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳5,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,375,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳12,000,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,375,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,375,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,000,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳5,750,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,7200.0,narayanganj-city,"Rupganj, Narayanganj","৳15,250,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳5,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,600,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳5,000,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,375,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,375,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳5,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,900,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,900,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳5,000,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳5,750,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,7200.0,narayanganj-city,"Rupganj, Narayanganj","৳15,250,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,000,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,000,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,1800.0,narayanganj-city,"Sanarpar, Shiddhirganj","৳6,300,000"
,2.8,2.4,1.0,vacant,9000.0,narayanganj-city,"Rupganj, Narayanganj","৳19,062,500"
,2.8,2.4,1.0,vacant,8640.0,narayanganj-city,"Rupganj, Narayanganj","৳14,000,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳18,000,000"
,2.8,2.4,1.0,vacant,2880.0,narayanganj-city,"Rupganj, Narayanganj","৳14,000,000"
,2.8,2.4,1.0,vacant,2016.0,narayanganj-city,"Rupganj, Narayanganj","৳11,500,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳6,500,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳6,500,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,900,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,900,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳5,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳5,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,7200.0,narayanganj-city,"Rupganj, Narayanganj","৳13,500,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳6,000,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳6,000,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳6,500,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,900,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳6,500,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳5,250,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,9000.0,narayanganj-city,"Rupganj, Narayanganj","৳12,500,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳5,000,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,150,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳18,000,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳18,000,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳5,000,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳5,750,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳5,000,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,000,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳5,000,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳5,750,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳5,000,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,000,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳5,000,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,600,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳6,500,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳6,500,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳5,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳6,500,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳5,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,375,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳6,000,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳6,500,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳6,500,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,900,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,900,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,900,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳6,500,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳18,000,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳18,000,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,150,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳5,750,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,375,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳5,250,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳8,000,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳6,000,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,occupied,2939.966587112172,narayanganj-city,"Ati, Shiddhirganj","৳2,500,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,5400.0,narayanganj-city,"Rupganj, Narayanganj","৳30,000,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,900,000"
,2.8,2.4,1.0,vacant,2184.0,narayanganj-city,"Rupganj, Narayanganj","৳3,900,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,3600.0,narayanganj-city,"Rupganj, Narayanganj","৳7,625,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳4,575,000"
,2.8,2.4,1.0,vacant,2160.0,narayanganj-city,"Rupganj, Narayanganj","৳3,375,000"
