Dormitorios,Banos,Piso,Estado_ocupacion,Area_m2,Ciudad,Ubicacion,Precio_Takas,Categoria_precio,Precio_por_m2
3,3,2,vacant,1280.0,Chattogram,"Nasirabad, Bayazid",7400000,Medio,5781.0
2,2,5,vacant,900.0,Chattogram,"Dreamland Residential Area, Bayazid",3800000,Bajo,4222.0
3,3,6,vacant,1280.0,Chattogram,"Nasirabad, Bayazid",7400000,Medio,5781.0
3,3,9,vacant,1800.0,Chattogram,"Momin Road, Jamal Khan",12160000,Medio,6756.0
3,3,5,vacant,1250.0,Chattogram,"25 No. Rampur Ward, Double Mooring",5500000,Medio,4400.0
3,3,4,vacant,1452.0,Chattogram,"Chatteshwari Road, 15 No. Bagmoniram Ward",9300000,Medio,6405.0
3,3,1,vacant,1426.0,Chattogram,"26 No. North Halishahar Ward, Halishahar",7117000,Medio,4991.0
3,3,5,vacant,1500.0,Chattogram,"24 No. North Agrabad Ward, Double Mooring",8700000,Medio,5800.0
3,3,5,vacant,1460.0,Chattogram,"Chandgaon Residential Area, 4 No Chandgaon Ward",8100000,Medio,5548.0
3,3,1,vacant,1650.0,Chattogram,"Chandgaon Residential Area, 4 No Chandgaon Ward",9075000,Medio,5500.0
3,3,4,vacant,1530.0,Chattogram,"1 No Railway Gate, Muradpur",7650000,Medio,5000.0
33,10,1,vacant,14740.0,Chattogram,"West Khulshi R/A, 9 No. North Pahartali Ward",90900000,Alto,6167.0
4,5,7,vacant,2540.0,Chattogram,"Nasirabad, 15 No. Bagmoniram Ward",29210000,Alto,11500.0
4,5,6,vacant,2540.0,Chattogram,"Nasirabad, 15 No. Bagmoniram Ward",29210000,Alto,11500.0
4,5,6,vacant,2622.0,Chattogram,"Nasirabad, 15 No. Bagmoniram Ward",30153000,Alto,11500.0
4,5,4,vacant,2530.0,Chattogram,"Nasirabad, 15 No. Bagmoniram Ward",29095000,Alto,11500.0
4,5,2,vacant,2530.0,Chattogram,"Nasirabad, 15 No. Bagmoniram Ward",29095000,Alto,11500.0
4,5,1,vacant,2530.0,Chattogram,"Nasirabad, 15 No. Bagmoniram Ward",29095000,Alto,11500.0
3,3,8,vacant,2200.0,Chattogram,"Lake Valley R/A, 9 No. North Pahartali Ward",12000000,Medio,5455.0
3,3,8,vacant,1620.0,Chattogram,"Nasirabad Housing Society, Muradpur",13000000,Alto,8025.0
3,4,6,vacant,1800.0,Chattogram,"Nasirabad, Bayazid",12500000,Medio,6944.0
3,4,5,vacant,1800.0,Chattogram,"Nasirabad, Bayazid",12500000,Medio,6944.0
3,5,11,vacant,2000.0,Chattogram,"Nasirabad, Bayazid",13000000,Alto,6500.0
3,3,1,vacant,2200.0,Chattogram,"North Khulshi, Khulshi",17500000,Alto,7955.0
2,2,2,vacant,972.0,Chattogram,"South Khulshi, Khulshi",5000000,Bajo,5144.0
3,3,2,vacant,1450.0,Chattogram,"Darul Uloom Road, Jamal Khan",11500000,Medio,7931.0
3,3,2,vacant,1290.0,Chattogram,"Mirzapul Road, Muradpur",11000000,Medio,8527.0
3,3,4,vacant,1320.0,Chattogram,"Bahaddarhat, 4 No Chandgaon Ward",5940000,Medio,4500.0
3,3,4,vacant,150.0,Chattogram,"39 No. South Halishahar Ward, Halishahar",1500000,Bajo,10000.0
3,3,5,vacant,200.0,Chattogram,"39 No. South Halishahar Ward, Halishahar",2000000,Bajo,10000.0
3,3,4,vacant,1200.0,Chattogram,"Bahaddarhat, 4 No Chandgaon Ward",6500000,Medio,5417.0
3,3,1,vacant,115.0,Chattogram,"Mohara, 4 No Chandgaon Ward",2300000,Bajo,20000.0
50,10,1,vacant,24500.0,Chattogram,"Baluchara, Bayazid",70000000,Alto,2857.0
3,3,1,vacant,1365.0,Chattogram,"Shahid Nagar, Bayazid",6000000,Medio,4396.0
2,2,4,vacant,1150.0,Chattogram,"12 No. Sarai Para Ward, Double Mooring",4600000,Bajo,4000.0
2,2,4,vacant,1150.0,Chattogram,"12 No. Sarai Para Ward, Double Mooring",4600000,Bajo,4000.0
2,2,5,vacant,1050.0,Chattogram,"12 No. Sarai Para Ward, Double Mooring",4200000,Bajo,4000.0
2,2,1,vacant,1150.0,Chattogram,"12 No. Sarai Para Ward, Double Mooring",4600000,Bajo,4000.0
3,3,1,vacant,1750.0,Chattogram,"Hill View R/A, Bayazid",10000000,Medio,5714.0
3,3,8,vacant,1352.0,Chattogram,"Patharghata, Kotwali",6760000,Medio,5000.0
3,3,8,vacant,1370.0,Chattogram,"Patharghata, Kotwali",6850000,Medio,5000.0
3,3,4,vacant,200.0,Chattogram,"Dewan Bazar, Bakalia",4600000,Bajo,23000.0
3,3,1,vacant,86.0,Chattogram,"Korbanigonj, Kotwali",1050000,Bajo,12209.0
3,3,2,vacant,200.0,Chattogram,"Dewan Bazar, Bakalia",4800000,Bajo,24000.0
3,3,3,vacant,1750.0,Chattogram,"Hamjarbag, 7 No. West Sholoshohor Ward",7875000,Medio,4500.0
3,3,1,vacant,200.0,Chattogram,"Dewan Bazar, Bakalia",5000000,Bajo,25000.0
3,3,1,vacant,240.0,Chattogram,"Dewan Bazar, Bakalia",6000000,Medio,25000.0
3,3,3,vacant,1440.0,Chattogram,"Hill View R/A, Bayazid",6500000,Medio,4514.0
3,3,1,vacant,135.0,Chattogram,"Chand Mia Road, 4 No Chandgaon Ward",2430000,Bajo,18000.0
3,2,1,vacant,905.0,Chattogram,"17 No West Bakalia Ward, Bakalia",3200000,Bajo,3536.0
3,3,1,vacant,1280.0,Chattogram,"Mohammad Pur Road, 7 No. West Sholoshohor Ward",6000000,Medio,4688.0
3,3,7,vacant,1335.0,Chattogram,"18 No. East Bakalia Ward, Bakalia",5340000,Medio,4000.0
3,3,6,vacant,1325.0,Chattogram,"18 No. East Bakalia Ward, Bakalia",5300000,Medio,4000.0
3,3,3,vacant,1315.0,Chattogram,"18 No. East Bakalia Ward, Bakalia",5260000,Medio,4000.0
3,3,3,vacant,1275.0,Chattogram,"18 No. East Bakalia Ward, Bakalia",5100000,Medio,4000.0
3,3,4,vacant,1331.0,Chattogram,"Chand Mia Road, 4 No Chandgaon Ward",7600000,Medio,5710.0
3,3,7,vacant,1230.0,Chattogram,"28 No. Pathantooly Ward, Double Mooring",9500000,Medio,7724.0
3,3,7,vacant,1230.0,Chattogram,"28 No. Pathantooly Ward, Double Mooring",16605000,Alto,13500.0
3,3,7,vacant,1270.0,Chattogram,"28 No. Pathantooly Ward, Double Mooring",17145000,Alto,13500.0
3,3,3,vacant,1150.0,Chattogram,"38 No. South Middle Halishahar, Halishahar",5000000,Bajo,4348.0
3,3,4,vacant,157.0,Chattogram,"CDA Avenue, Sholokbahar",4082000,Bajo,26000.0
3,4,3,vacant,1525.0,Chattogram,"East Nasirabad, Muradpur",14000000,Alto,9180.0
3,3,1,vacant,4320.0,Chattogram,"Polytechnic, Bayazid",42000000,Alto,9722.0
3,3,2,vacant,2071.0,Chattogram,"C & B Colony, East Nasirabad",14459000,Alto,6982.0
2,2,3,vacant,1025.0,Chattogram,"Road No 1, Jalalabad Housing Society",5000000,Bajo,4878.0
2,2,9,vacant,1017.0,Chattogram,"Huseyn Shaheed Suhrawardy By Lane, 33 No. Firingee Bazaar Ward",4500000,Bajo,4425.0
3,3,7,vacant,1200.0,Chattogram,"Akbarshah Railway Colony, 9 No. North Pahartali Ward",5800000,Medio,4833.0
3,3,5,vacant,1565.0,Chattogram,"Abdul Hamid Road, Sholokbahar",7260000,Medio,4639.0
3,3,1,vacant,1565.0,Chattogram,"Abdul Hamid Road, Sholokbahar",7260000,Medio,4639.0
3,3,2,vacant,1549.0,Chattogram,"South Agrabad, Double Mooring",7200000,Medio,4648.0
3,3,7,vacant,1600.0,Chattogram,"CDA Avenue, Muradpur",8000000,Medio,5000.0
4,4,7,vacant,1900.0,Chattogram,"Proshanti R/A, 10 No. North Kattali Ward",8930000,Medio,4700.0
3,3,5,vacant,2000.0,Chattogram,"Port Connecting Road, 11 No. South Kattali Ward",13000000,Alto,6500.0
4,6,5,vacant,3000.0,Chattogram,"18 No. East Bakalia Ward, Bakalia",15000000,Alto,5000.0
3,3,2,vacant,1500.0,Chattogram,"Noapara, 9 No. North Pahartali Ward",10000000,Medio,6667.0
3,3,3,vacant,1162.0,Chattogram,"Khulshi Green Housing Society, Khulshi",6972000,Medio,6000.0
3,3,3,vacant,1162.0,Chattogram,"Khulshi Green Housing Society, Khulshi",6972000,Medio,6000.0
3,3,4,vacant,1162.0,Chattogram,"Khulshi Green Housing Society, Khulshi",6972000,Medio,6000.0
3,3,9,vacant,1665.0,Chattogram,"Abdul Hamid Road, Sholokbahar",7000000,Medio,4204.0
3,3,1,vacant,1950.0,Chattogram,"Nasirabad Housing Society, Muradpur",13000000,Alto,6667.0
3,3,2,vacant,850.0,Chattogram,"Mohammed Ali Road, 15 No. Bagmoniram Ward",8000000,Medio,9412.0
3,3,6,vacant,1340.0,Chattogram,"Jubilee Road, 22 No. Enayet Bazaar Ward",7370000,Medio,5500.0
2,2,6,vacant,900.0,Chattogram,"24 No. North Agrabad Ward, Double Mooring",5300000,Medio,5889.0
4,4,9,vacant,2636.0,Chattogram,"Nasirabad Housing Society, Muradpur",20560800,Alto,7800.0
3,3,1,vacant,1350.0,Chattogram,"Kaibalyadham Housing Society, 9 No. North Pahartali Ward",6300000,Medio,4667.0
3,3,9,vacant,1800.0,Chattogram,"Polytechnic, Bayazid",10000000,Medio,5556.0
3,3,5,vacant,1685.0,Chattogram,"Dewan Bazar, Bakalia",9267500,Medio,5500.0
3,3,5,vacant,1500.0,Chattogram,"Dewan Bazar, Bakalia",8250000,Medio,5500.0
3,3,4,vacant,1500.0,Chattogram,"Dewan Bazar, Bakalia",8250000,Medio,5500.0
3,3,6,vacant,2020.0,Chattogram,"Chawk Bazar, 16 No. Chawk Bazaar Ward",18000000,Alto,8911.0
3,3,3,vacant,1750.0,Chattogram,"Zakir Hossain Road, Khulshi",11000000,Medio,6286.0
3,3,4,vacant,1400.0,Chattogram,"South Khulshi, Khulshi",8500000,Medio,6071.0
3,3,12,vacant,1672.0,Chattogram,"O. R Nizam Road, Panchlaish",14200000,Alto,8493.0
3,3,1,vacant,1100.0,Chattogram,"Abhoy Mitra Lane, 33 No. Firingee Bazaar Ward",4950000,Bajo,4500.0
3,3,1,vacant,205.0,Chattogram,"Jubilee Road, 22 No. Enayet Bazaar Ward",14350000,Alto,70000.0
3,3,1,vacant,138.0,Chattogram,"Jubilee Road, 22 No. Enayet Bazaar Ward",10350000,Medio,75000.0
3,3,1,vacant,277.0,Chattogram,"Jubilee Road, 22 No. Enayet Bazaar Ward",16620000,Alto,60000.0
3,3,1,vacant,175.0,Chattogram,"Jubilee Road, 22 No. Enayet Bazaar Ward",13125000,Alto,75000.0
3,3,1,vacant,1230.0,Chattogram,"Majhirghat Road, 30 No. East Madarbari Ward",6396000,Medio,5200.0
3,3,1,vacant,120.0,Chattogram,"Mohara, 4 No Chandgaon Ward",3000000,Bajo,25000.0
3,3,1,vacant,128.0,Chattogram,"Mohara, 4 No Chandgaon Ward",3125000,Bajo,24414.0
3,3,5,vacant,7000.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",24500000,Alto,3500.0
3,3,1,vacant,1160.0,Chattogram,"Nabab Siraj Ud Daula Road, Jamal Khan",23200000,Alto,20000.0
3,3,1,vacant,1160.0,Chattogram,"Nabab Siraj Ud Daula Road, Jamal Khan",29000000,Alto,25000.0
3,3,10,vacant,6000.0,Chattogram,"Sheikh Mujib Road, Double Mooring",72000000,Alto,12000.0
3,3,1,vacant,125.0,Chattogram,"Mohara, 4 No Chandgaon Ward",3500000,Bajo,28000.0
3,3,1,vacant,1250.0,Chattogram,"South Agrabad, Double Mooring",7500000,Medio,6000.0
3,3,12,vacant,1355.0,Chattogram,"Bahaddarhat, 4 No Chandgaon Ward",4742500,Bajo,3500.0
3,3,11,vacant,1355.0,Chattogram,"Bahaddarhat, 4 No Chandgaon Ward",4742500,Bajo,3500.0
3,3,10,vacant,1355.0,Chattogram,"Bahaddarhat, 4 No Chandgaon Ward",4742500,Bajo,3500.0
3,3,6,vacant,2180.0,Chattogram,"Mohara, 4 No Chandgaon Ward",9000000,Medio,4128.0
3,4,6,vacant,1800.0,Chattogram,"Nasirabad, Bayazid",12500000,Medio,6944.0
3,4,5,vacant,1800.0,Chattogram,"Nasirabad, Bayazid",12500000,Medio,6944.0
3,5,11,vacant,2000.0,Chattogram,"Nasirabad, Bayazid",13000000,Alto,6500.0
3,3,1,vacant,2200.0,Chattogram,"North Khulshi, Khulshi",17500000,Alto,7955.0
2,2,2,vacant,972.0,Chattogram,"South Khulshi, Khulshi",5000000,Bajo,5144.0
3,4,1,vacant,1860.0,Chattogram,"Nasirabad Housing Society, Muradpur",13820000,Alto,7430.0
4,4,7,vacant,1250.0,Chattogram,"Khulshi Garden View Housing Society, 9 No. North Pahartali Ward",8600000,Medio,6880.0
3,3,2,vacant,1150.0,Chattogram,"Khulshi Garden View Housing Society, 9 No. North Pahartali Ward",7500000,Medio,6522.0
3,3,3,vacant,1400.0,Chattogram,"Shahid Nagar, Bayazid",8000000,Medio,5714.0
3,3,1,vacant,1324.0,Chattogram,"Hillview Residential Area, 15 No. Bagmoniram Ward",9400000,Medio,7100.0
3,3,4,vacant,1300.0,Chattogram,"Ali Nagar, Bayazid",7200000,Medio,5538.0
3,3,1,vacant,1728.0,Chattogram,"Terry Bazar, 32 No. Andarkilla Ward",22000000,Alto,12731.0
4,4,9,vacant,2643.0,Chattogram,"South Khulshi, Khulshi",23000000,Alto,8702.0
3,3,1,vacant,2880.0,Chattogram,"Anonna Residential Area, 4 No Chandgaon Ward",15000000,Alto,5208.0
3,3,1,vacant,105.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3675000,Bajo,35000.0
3,3,1,vacant,110.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3850000,Bajo,35000.0
3,3,1,vacant,1200.0,Chattogram,"Yakub Nagar Road, 33 No. Firingee Bazaar Ward",6000000,Medio,5000.0
3,3,1,vacant,118.0,Chattogram,"Mohara, 4 No Chandgaon Ward",2950000,Bajo,25000.0
3,3,1,vacant,1200.0,Chattogram,"Yakub Nagar Road, 33 No. Firingee Bazaar Ward",6000000,Medio,5000.0
3,3,1,vacant,200.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",2200000,Bajo,11000.0
3,3,4,vacant,150.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3000000,Bajo,20000.0
3,3,4,vacant,156.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3120000,Bajo,20000.0
3,3,4,vacant,156.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3120000,Bajo,20000.0
3,3,4,vacant,156.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3120000,Bajo,20000.0
3,3,3,vacant,105.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3675000,Bajo,35000.0
4,4,4,vacant,1638.0,Chattogram,"Dhaka- Chattogram Highway, 10 No. North Kattali Ward",8000000,Medio,4884.0
3,3,3,vacant,1550.0,Chattogram,"25 No. Rampur Ward, Double Mooring",7750000,Medio,5000.0
3,3,2,vacant,1550.0,Chattogram,"25 No. Rampur Ward, Double Mooring",7750000,Medio,5000.0
2,2,1,vacant,1100.0,Chattogram,"Mohara, 4 No Chandgaon Ward",4500000,Bajo,4091.0
4,3,5,vacant,1500.0,Chattogram,"Dakshin Kattali, 11 No. South Kattali Ward",6000000,Medio,4000.0
3,3,3,vacant,1350.0,Chattogram,"Halishahar Road, Halishahar",6800000,Medio,5037.0
3,3,3,vacant,115.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",4025000,Bajo,35000.0
3,3,2,vacant,105.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3675000,Bajo,35000.0
3,3,2,vacant,110.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3850000,Bajo,35000.0
3,3,2,vacant,125.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",4375000,Bajo,35000.0
3,3,2,vacant,110.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3850000,Bajo,35000.0
3,3,2,vacant,120.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",4200000,Bajo,35000.0
3,3,2,vacant,105.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3675000,Bajo,35000.0
3,3,3,vacant,1575.0,Chattogram,"Darogahat Road, 30 No. East Madarbari Ward",9000000,Medio,5714.0
3,3,4,vacant,1250.0,Chattogram,"Dreamland Residential Area, Bayazid",4800000,Bajo,3840.0
3,3,1,vacant,1400.0,Chattogram,"Lake Valley R/A, 9 No. North Pahartali Ward",7000000,Medio,5000.0
4,4,1,vacant,3000.0,Chattogram,"North Khulshi, Khulshi",28000000,Alto,9333.0
3,3,2,vacant,220.0,Chattogram,"Nandan Kanan, 22 No. Enayet Bazaar Ward",3000000,Bajo,13636.0
3,3,3,vacant,825.0,Chattogram,"Dakshin Kattali, 11 No. South Kattali Ward",3700000,Bajo,4485.0
2,2,8,vacant,1007.0,Chattogram,"Kobi Kazi Nazrul Islam Road, 33 No. Firingee Bazaar Ward",5034000,Medio,4999.0
3,3,2,vacant,157.0,Chattogram,"CDA Avenue, Sholokbahar",5024000,Medio,32000.0
3,3,5,vacant,120.0,Chattogram,"CDA Avenue, Sholokbahar",3120000,Bajo,26000.0
3,3,5,vacant,129.0,Chattogram,"CDA Avenue, Sholokbahar",3354000,Bajo,26000.0
3,3,5,vacant,1270.0,Chattogram,"Majhirghat Road, 30 No. East Madarbari Ward",6604000,Medio,5200.0
3,3,6,vacant,1400.0,Chattogram,"Majhirghat Road, 30 No. East Madarbari Ward",7280000,Medio,5200.0
3,3,5,vacant,1050.0,Chattogram,"Kobi Kazi Nazrul Islam Road, 33 No. Firingee Bazaar Ward",5250000,Medio,5000.0
3,3,5,vacant,1580.0,Chattogram,"Kobi Kazi Nazrul Islam Road, 33 No. Firingee Bazaar Ward",7900000,Medio,5000.0
3,3,5,vacant,1428.0,Chattogram,"Sabujbag, Halishahar",4998000,Bajo,3500.0
3,3,5,vacant,1408.0,Chattogram,"Sabujbag, Halishahar",4928000,Bajo,3500.0
4,4,11,vacant,1500.0,Chattogram,"12 No. Sarai Para Ward, Double Mooring",4950000,Bajo,3300.0
4,4,11,vacant,1500.0,Chattogram,"12 No. Sarai Para Ward, Double Mooring",4950000,Bajo,3300.0
3,2,4,vacant,1500.0,Chattogram,"24 No. North Agrabad Ward, Double Mooring",6000000,Medio,4000.0
3,2,4,vacant,1600.0,Chattogram,"24 No. North Agrabad Ward, Double Mooring",6400000,Medio,4000.0
23,10,1,vacant,9150.0,Chattogram,"Shahid Nagar, Bayazid",32000000,Alto,3497.0
3,3,4,vacant,1160.0,Chattogram,"Dewan Bazar, Bakalia",5220000,Medio,4500.0
3,3,2,vacant,1300.0,Chattogram,"South Agrabad, Double Mooring",7150000,Medio,5500.0
3,2,4,vacant,1200.0,Chattogram,"24 No. North Agrabad Ward, Double Mooring",4800000,Bajo,4000.0
3,3,1,vacant,118.0,Chattogram,"Mohara, 4 No Chandgaon Ward",2950000,Bajo,25000.0
3,3,1,vacant,1200.0,Chattogram,"Yakub Nagar Road, 33 No. Firingee Bazaar Ward",6000000,Medio,5000.0
3,3,1,vacant,200.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",2200000,Bajo,11000.0
3,3,4,vacant,150.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3000000,Bajo,20000.0
3,3,4,vacant,156.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3120000,Bajo,20000.0
3,3,4,vacant,156.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3120000,Bajo,20000.0
3,3,4,vacant,156.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3120000,Bajo,20000.0
3,3,3,vacant,105.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3675000,Bajo,35000.0
4,4,4,vacant,1638.0,Chattogram,"Dhaka- Chattogram Highway, 10 No. North Kattali Ward",8000000,Medio,4884.0
3,3,3,vacant,1550.0,Chattogram,"25 No. Rampur Ward, Double Mooring",7750000,Medio,5000.0
3,3,2,vacant,1550.0,Chattogram,"25 No. Rampur Ward, Double Mooring",7750000,Medio,5000.0
2,2,1,vacant,1100.0,Chattogram,"Mohara, 4 No Chandgaon Ward",4500000,Bajo,4091.0
3,3,5,vacant,1222.0,Chattogram,"23 No. North Pathantooly Ward, Double Mooring",4888000,Bajo,4000.0
3,3,3,vacant,1226.0,Chattogram,"23 No. North Pathantooly Ward, Double Mooring",4904000,Bajo,4000.0
3,3,5,vacant,1428.0,Chattogram,"Sabujbag, Halishahar",4998000,Bajo,3500.0
3,3,5,vacant,1408.0,Chattogram,"Sabujbag, Halishahar",4928000,Bajo,3500.0
4,4,11,vacant,1500.0,Chattogram,"12 No. Sarai Para Ward, Double Mooring",4950000,Bajo,3300.0
4,4,11,vacant,1500.0,Chattogram,"12 No. Sarai Para Ward, Double Mooring",4950000,Bajo,3300.0
3,2,4,vacant,1500.0,Chattogram,"24 No. North Agrabad Ward, Double Mooring",6000000,Medio,4000.0
3,2,4,vacant,1600.0,Chattogram,"24 No. North Agrabad Ward, Double Mooring",6400000,Medio,4000.0
23,10,1,vacant,9150.0,Chattogram,"Shahid Nagar, Bayazid",32000000,Alto,3497.0
3,3,4,vacant,1160.0,Chattogram,"Dewan Bazar, Bakalia",5220000,Medio,4500.0
3,3,2,vacant,1300.0,Chattogram,"South Agrabad, Double Mooring",7150000,Medio,5500.0
3,2,4,vacant,1200.0,Chattogram,"24 No. North Agrabad Ward, Double Mooring",4800000,Bajo,4000.0
3,3,2,vacant,1550.0,Chattogram,"North Forida Para, 4 No Chandgaon Ward",6500000,Medio,4194.0
3,3,3,vacant,1400.0,Chattogram,"Shahid Nagar, Bayazid",8000000,Medio,5714.0
3,3,1,vacant,1324.0,Chattogram,"Hillview Residential Area, 15 No. Bagmoniram Ward",9400000,Medio,7100.0
3,3,4,vacant,1300.0,Chattogram,"Ali Nagar, Bayazid",7200000,Medio,5538.0
3,3,3,vacant,1575.0,Chattogram,"Darogahat Road, 30 No. East Madarbari Ward",9000000,Medio,5714.0
3,3,9,vacant,1550.0,Chattogram,"Chandgaon Residential Area, 4 No Chandgaon Ward",7500000,Medio,4839.0
3,3,2,vacant,1000.0,Chattogram,"Abhoy Mitra Lane, 33 No. Firingee Bazaar Ward",5000000,Bajo,5000.0
3,3,2,vacant,200.0,Chattogram,"Patharghata, Kotwali",1300000,Bajo,6500.0
3,3,2,vacant,200.0,Chattogram,"Patharghata, Kotwali",1300000,Bajo,6500.0
3,5,2,vacant,1622.0,Chattogram,"14 No. Lalkhan Bazaar Ward, Lal Khan Bazaar",9300000,Medio,5734.0
3,3,1,vacant,169.0,Chattogram,"39 No. South Halishahar Ward, Halishahar",4725000,Bajo,27959.0
3,3,1,vacant,194.0,Chattogram,"39 No. South Halishahar Ward, Halishahar",5350000,Medio,27577.0
3,3,6,vacant,2000.0,Chattogram,"26 No. North Halishahar Ward, Halishahar",11000000,Medio,5500.0
3,3,4,vacant,9200.0,Chattogram,"Chandgaon Residential Area, 4 No Chandgaon Ward",65000000,Alto,7065.0
3,3,7,vacant,1878.0,Chattogram,"South Khulshi, Khulshi",15000000,Alto,7987.0
3,3,9,vacant,1635.0,Chattogram,"Yakub Future Park Housing, Khulshi",12000000,Medio,7339.0
3,3,1,vacant,1180.0,Chattogram,"R C Church Road, 33 No. Firingee Bazaar Ward",6490000,Medio,5500.0
3,3,1,vacant,1250.0,Chattogram,"Hill View R/A, Bayazid",7000000,Medio,5600.0
3,3,5,vacant,110.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3850000,Bajo,35000.0
3,3,4,vacant,150.0,Chattogram,"Dhaka Trunk Road, 9 No. North Pahartali Ward",3000000,Bajo,20000.0
3,3,3,vacant,1000.0,Chattogram,"12 No. Sarai Para Ward, Double Mooring",4000000,Bajo,4000.0
3,3,2,vacant,1400.0,Chattogram,"Majhirghat Road, 30 No. East Madarbari Ward",7800000,Medio,5571.0
3,3,1,vacant,1080.0,Chattogram,"Chandgaon Residential Area, 4 No Chandgaon Ward",5700000,Medio,5278.0
3,3,7,vacant,3001.0,Chattogram,"Commerce College Road, Double Mooring",48016000,Alto,16000.0
3,3,5,vacant,3638.0,Chattogram,"Commerce College Road, Double Mooring",65484000,Alto,18000.0
3,3,6,vacant,1555.0,Chattogram,"Polytechnic, Bayazid",6000000,Medio,3859.0
3,3,7,vacant,1644.0,Chattogram,"Bibirhat, 7 No. West Sholoshohor Ward",9000000,Medio,5474.0
3,3,4,vacant,1500.0,Chattogram,"South Khulshi, Khulshi",9000000,Medio,6000.0
3,3,6,vacant,1200.0,Chattogram,"Sangbadik Co-operative Housing Society, Bayazid",4500000,Bajo,3750.0
3,4,3,vacant,1650.0,Chattogram,"Nasirabad, 15 No. Bagmoniram Ward",12000000,Medio,7273.0
2,2,1,vacant,900.0,Chattogram,"Ambagan Road, Railway Colony",4500000,Bajo,5000.0
3,3,4,vacant,1325.0,Chattogram,"18 No. East Bakalia Ward, Bakalia",5300000,Medio,4000.0
3,3,1,vacant,129.0,Chattogram,"39 No. South Halishahar Ward, Halishahar",3725000,Bajo,28876.0
3,3,1,vacant,176.0,Chattogram,"39 No. South Halishahar Ward, Halishahar",4400000,Bajo,25000.0
3,3,1,vacant,110.0,Chattogram,"39 No. South Halishahar Ward, Halishahar",2750000,Bajo,25000.0
3,3,8,vacant,1775.0,Chattogram,"Patharghata, Kotwali",12137500,Medio,6838.0
3,3,5,vacant,1700.0,Chattogram,"Chatteshwari Road, 15 No. Bagmoniram Ward",10500000,Medio,6176.0
3,3,3,vacant,1430.0,Chattogram,"Chatteshwari Road, 15 No. Bagmoniram Ward",8500000,Medio,5944.0
3,4,1,vacant,2200.0,Chattogram,"Zakir Hossain Road, Khulshi",13000000,Alto,5909.0
3,4,6,vacant,2000.0,Chattogram,"Zakir Hossain Road, Khulshi",13000000,Alto,6500.0
3,2,3,vacant,1290.0,Chattogram,"Goaltuli Lane, 22 No. Enayet Bazaar Ward",8000000,Medio,6202.0
3,3,2,vacant,1337.0,Chattogram,"24 No. North Agrabad Ward, Double Mooring",7754600,Medio,5800.0
3,3,1,vacant,1459.0,Chattogram,"24 No. North Agrabad Ward, Double Mooring",8462200,Medio,5800.0
3,3,8,vacant,1360.0,Chattogram,"24 No. North Agrabad Ward, Double Mooring",7888000,Medio,5800.0
3,3,4,vacant,1337.0,Chattogram,"24 No. North Agrabad Ward, Double Mooring",7754600,Medio,5800.0
2,3,7,vacant,1150.0,Chattogram,"Ashkar Dighir Par, Jamal Khan",6000000,Medio,5217.0
4,5,10,vacant,6509.0,Chattogram,"Badshah Miah Chowdhury Road, 15 No. Bagmoniram Ward",65000000,Alto,9986.0
4,5,5,vacant,4509.0,Chattogram,"Badshah Miah Chowdhury Road, 15 No. Bagmoniram Ward",45000000,Alto,9980.0
3,3,4,vacant,1200.0,Chattogram,32 No. Andarkilla Ward,7200000,Medio,6000.0
3,3,2,vacant,1397.0,Chattogram,"Colonel Hat, 10 No. North Kattali Ward",5838000,Medio,4179.0
3,4,6,vacant,1630.0,Chattogram,"Polytechnic, Bayazid",8500000,Medio,5215.0
3,3,1,vacant,1370.0,Chattogram,"Green Valley, Bayazid",6500000,Medio,4745.0
